sentence_id,annotation_type,annotation_text,start_token,end_token,alignment_status,is_training_safe,candidate_span,reason
202,opinion,paisa wapas kro,19,21,exact,True,paisa wapas kro,Matched via exact strategy
203,aspect,bhakti,26,26,exact,True,bhakti,Matched via exact strategy
203,opinion,purn parmatma kabir saheb ki,21,25,exact,True,purn parmatma kabir saheb ki,Matched via exact strategy
203,aspect,baton,17,17,exact,True,baton,Matched via exact strategy
203,opinion,banawati,16,16,exact,True,banawati,Matched via exact strategy
203,aspect,sadhna tv,41,42,exact,True,sadhna tv,Matched via exact strategy
203,opinion,adhik jankari ke liye dekhen,36,40,exact,True,adhik jankari ke liye dekhen,Matched via exact strategy
204,aspect,situation,2,2,exact,True,situation,Matched via exact strategy
204,opinion,kuch bhi nahi ho sakta tha,6,11,exact,True,kuch bhi nahi ho sakta tha,Matched via exact strategy
204,aspect,manage,13,13,exact,True,manage,Matched via exact strategy
204,opinion,acha kar sakte thai,14,17,exact,True,acha kar sakte thai,Matched via exact strategy
204,aspect,tourneys,38,38,exact,True,tourneys,Matched via exact strategy
204,opinion,apne time sai aage hi jate hain,39,45,exact,True,apne time sai aage hi jate hain,Matched via exact strategy
205,aspect,boss,2,2,exact,True,boss,Matched via exact strategy
205,opinion,hmesha krti hu,9,11,exact,True,hmesha krti hu,Matched via exact strategy
205,aspect,dosto,6,6,exact,True,dosto,Matched via exact strategy
205,opinion,hmesha krti hu,9,11,exact,True,hmesha krti hu,Matched via exact strategy
206,aspect,parrahi,4,4,exact,True,parrahi,Matched via exact strategy
206,opinion,sab samjh keh itna paise bhar dete,6,12,exact,True,sab samjh keh itna paise bhar dete,Matched via exact strategy
206,aspect,angrez log,15,16,exact,True,angrez log,Matched via exact strategy
206,opinion,fee mangthe hai,18,20,exact,True,fee mangthe hai,Matched via exact strategy
206,aspect,toppers,27,27,exact,True,toppers,Matched via exact strategy
206,opinion,ehmiyat nai milti,29,31,exact,True,ehmiyat nai milti,Matched via exact strategy
206,aspect,degrees,32,32,exact,True,degrees,Matched via exact strategy
206,opinion,lene keh baad bih end meh bande ko apne appko sambalne keh liye yeh sab kuch nai kaam ata,34,52,exact,True,lene keh baad bih end meh bande ko apne appko sambalne keh liye yeh sab kuch nai kaam ata,Matched via exact strategy
207,aspect,sanghi,0,0,exact,True,sanghi,Matched via exact strategy
207,opinion,kutte,1,1,exact,True,kutte,Matched via exact strategy
207,aspect,bhai,5,5,exact,True,bhai,Matched via exact strategy
207,opinion,kuch nahi bologe,8,10,exact,True,kuch nahi bologe,Matched via exact strategy
207,aspect,fact check,19,20,exact,True,fact check,Matched via exact strategy
207,opinion,karwaoge apne yati swami se,21,25,exact,True,karwaoge apne yati swami se,Matched via exact strategy
208,aspect,jasminbhasin,2,2,exact,True,jasminbhasin,Matched via exact strategy
208,opinion,m kyu jasminbhasin ko troll karu,17,22,exact,True,m kyu jasminbhasin ko troll karu,Matched via exact strategy
208,aspect,fandom,32,32,exact,True,fandom,Matched via exact strategy
208,opinion,sara fandom kesa h,31,34,exact,True,sara fandom kesa h,Matched via exact strategy
209,aspect,idol,2,2,exact,True,idol,Matched via exact strategy
209,opinion,pyaar aur dedication mein jazba hai sachaai hai,6,13,exact,True,pyaar aur dedication mein jazba hai sachaai hai,Matched via exact strategy
209,aspect,fd,25,25,exact,True,fd,Matched via exact strategy
209,opinion,kabhi chhodoge nahi,24,27,approximate,False,kabhi fd chhodoge nahi,Matched via approximate strategy
209,aspect,insaan,43,43,exact,True,insaan,Matched via exact strategy
209,opinion,jazbaa tum sab pe kitna bhaari pad gaya,45,52,exact,True,jazbaa tum sab pe kitna bhaari pad gaya,Matched via exact strategy
210,aspect,gyan,3,3,exact,True,gyan,Matched via exact strategy
210,opinion,pahle apne gyan se ye nirnaya toh le le,1,9,exact,True,pahle apne gyan se ye nirnaya toh le le,Matched via exact strategy
210,aspect,coach,11,11,exact,True,coach,Matched via exact strategy
210,opinion,jarman hi tha ya indian,12,16,exact,True,jarman hi tha ya indian,Matched via exact strategy
211,aspect,neta,13,13,exact,True,neta,Matched via exact strategy
211,opinion,congres chhod kr ja rahe h,14,19,exact,True,congres chhod kr ja rahe h,Matched via exact strategy
211,aspect,dhongi,27,27,exact,True,dhongi,Matched via exact strategy
211,opinion,party duba rahe h,32,35,exact,True,party duba rahe h,Matched via exact strategy
211,aspect,mp,36,36,exact,True,mp,Matched via exact strategy
211,opinion,ungli pr ginne layak,37,40,exact,True,ungli pr ginne layak,Matched via exact strategy
212,aspect,opinions,10,10,exact,True,opinions,Matched via exact strategy
212,opinion,sabke apne,8,9,exact,True,sabke apne,Matched via exact strategy
213,aspect,dialogues,6,6,exact,True,dialogues,Matched via exact strategy
213,opinion,mast hai,7,8,exact,True,mast hai,Matched via exact strategy
213,aspect,show,4,4,exact,True,show,Matched via exact strategy
213,opinion,baat hi alag hai,26,29,exact,True,baat hi alag hai,Matched via exact strategy
214,aspect,documents,7,7,exact,True,documents,Matched via exact strategy
214,opinion,thik karna chhata hu,8,11,exact,True,thik karna chhata hu,Matched via exact strategy
214,aspect,admission,41,41,exact,True,admission,Matched via exact strategy
214,opinion,lene me bahut mushkil ho,42,46,exact,True,lene me bahut mushkil ho,Matched via exact strategy
215,aspect,tattoo,3,3,exact,True,tattoo,Matched via exact strategy
215,opinion,apne hath pe tattoo krwalo,0,4,exact,True,apne hath pe tattoo krwalo,Matched via exact strategy
215,aspect,bhakt,7,7,exact,True,bhakt,Matched via exact strategy
215,opinion,daadi ka bhakt,5,7,exact,True,daadi ka bhakt,Matched via exact strategy
216,aspect,bbott,5,5,exact,True,bbott,Matched via exact strategy
216,opinion,pehli baar 10 min dekha,0,4,exact,True,pehli baar 10 min dekha,Matched via exact strategy
216,aspect,drama,17,17,exact,True,drama,Matched via exact strategy
216,opinion,sab ke sab drama kar rhe h,14,20,exact,True,sab ke sab drama kar rhe h,Matched via exact strategy
216,aspect,sharafat,47,47,exact,True,sharafat,Matched via exact strategy
216,opinion,ab sab ki sharafat bahr aa rahi hain,52,59,exact,True,ab sab ki sharafat bahr aa rahi hain,Matched via exact strategy
217,aspect,uditraj,0,0,exact,True,uditraj,Matched via exact strategy
217,opinion,ch0mu,1,1,exact,True,ch0mu,Matched via exact strategy
217,aspect,coach,14,14,exact,True,coach,Matched via exact strategy
217,opinion,decide kar le coach hai kaun,11,16,exact,True,decide kar le coach hai kaun,Matched via exact strategy
218,aspect,identity,10,10,exact,True,identity,Matched via exact strategy
218,opinion,kat lee,11,12,exact,True,kat lee,Matched via exact strategy
219,aspect,athletes,20,20,exact,True,athletes,Matched via exact strategy
219,opinion,behtar banake apne country ke liye aage karne ka,22,30,exact,True,behtar banake apne country ke liye aage karne ka,Matched via exact strategy
219,aspect,training,44,44,exact,True,training,Matched via exact strategy
219,opinion,best,43,43,exact,True,best,Matched via exact strategy
220,aspect,insan,1,1,exact,True,insan,Matched via exact strategy
220,opinion,aib nh neki talash kro,3,7,exact,True,aib nh neki talash kro,Matched via exact strategy
220,aspect,allah,10,10,exact,True,allah,Matched via exact strategy
220,opinion,beshumar gunnaho ko maaf kar k ek neki dekhta h,16,25,exact,True,beshumar gunnaho ko maaf kar k ek neki dekhta h,Matched via exact strategy
221,aspect,food,4,4,exact,True,food,Matched via exact strategy
221,opinion,who has seen god,0,3,exact,True,who has seen god,Matched via exact strategy
221,aspect,parmatma,5,5,exact,True,parmatma,Matched via exact strategy
221,opinion,apne atmaon ko kabhi kasht nahin hone dete,6,13,exact,True,apne atmaon ko kabhi kasht nahin hone dete,Matched via exact strategy
221,aspect,braham,20,20,exact,True,braham,Matched via exact strategy
221,opinion,84 lakh yoni mein dal ke rakhta hai,22,29,exact,True,84 lakh yoni mein dal ke rakhta hai,Matched via exact strategy
221,aspect,purn parmatma,40,41,exact,True,purn parmatma,Matched via exact strategy
221,opinion,apni bhakti dekar nikale jaate hain,43,48,exact,True,apni bhakti dekar nikale jaate hain,Matched via exact strategy
221,aspect,gyan ganga,49,50,exact,True,gyan ganga,Matched via exact strategy
221,opinion,padhen,51,51,exact,True,padhen,Matched via exact strategy
222,aspect,baat,5,5,exact,True,baat,Matched via exact strategy
222,opinion,pehle kissano ne aapki baat maani thi,1,7,exact,True,pehle kissano ne aapki baat maani thi,Matched via exact strategy
222,aspect,farm laws,15,16,exact,True,farm laws,Matched via exact strategy
222,opinion,repeal farm laws,14,16,exact,True,repeal farm laws,Matched via exact strategy
222,aspect,neta,-1,-1,unmatched,False,,Matched via unmatched strategy
222,opinion,humesha apne aap ko hi kush na rakho doosron ko bhi rehne do,17,29,exact,True,humesha apne aap ko hi kush na rakho doosron ko bhi rehne do,Matched via exact strategy
223,aspect,bachon,2,2,exact,True,bachon,Matched via exact strategy
223,opinion,dikhane ke lia rakh sakte hai,4,9,exact,True,dikhane ke lia rakh sakte hai,Matched via exact strategy
223,aspect,shadi,21,21,exact,True,shadi,Matched via exact strategy
223,opinion,na shadi hogi,20,22,exact,True,na shadi hogi,Matched via exact strategy
223,aspect,bacche,25,25,exact,True,bacche,Matched via exact strategy
223,opinion,na bacche,24,25,exact,True,na bacche,Matched via exact strategy
224,aspect,prachar,3,3,exact,True,prachar,Matched via exact strategy
224,opinion,mast hain,5,6,exact,True,mast hain,Matched via exact strategy
224,aspect,desh,7,7,exact,True,desh,Matched via exact strategy
224,opinion,aage lage to lagti rhe,9,13,exact,True,aage lage to lagti rhe,Matched via exact strategy
225,aspect,movie,-1,-1,unmatched,False,,Matched via unmatched strategy
225,opinion,blockbuster express,16,17,exact,True,blockbuster express,Matched via exact strategy
226,aspect,deshbhaqti,32,32,exact,True,deshbhaqti,Matched via exact strategy
226,opinion,apki deshbhaqti,31,32,exact,True,apki deshbhaqti,Matched via exact strategy
226,aspect,agenda,17,17,exact,True,agenda,Matched via exact strategy
226,opinion,logo ka ek he agenda sirf ek jatti dhram ko gali,13,23,exact,True,logo ka ek he agenda sirf ek jatti dhram ko gali,Matched via exact strategy
227,aspect,aap,8,8,exact,True,aap,Matched via exact strategy
227,opinion,sirf apne credit apne karma aur sirf aapne aap se matlab hota hai,13,25,exact,True,sirf apne credit apne karma aur sirf aapne aap se matlab hota hai,Matched via exact strategy
227,aspect,aap,8,8,exact,True,aap,Matched via exact strategy
227,opinion,not able to treat right to one person,28,35,exact,True,not able to treat right to one person,Matched via exact strategy
227,aspect,aap,8,8,exact,True,aap,Matched via exact strategy
227,opinion,permanent nahi,45,46,exact,True,permanent nahi,Matched via exact strategy
228,aspect,show,2,2,exact,True,show,Matched via exact strategy
228,opinion,fl se promote karwa rahe hain,4,9,exact,True,fl se promote karwa rahe hain,Matched via exact strategy
228,aspect,show,2,2,exact,True,show,Matched via exact strategy
228,opinion,promote karo acche se,14,17,exact,True,promote karo acche se,Matched via exact strategy
228,aspect,ipzn2,21,21,exact,True,ipzn2,Matched via exact strategy
228,opinion,we want,19,20,exact,True,we want,Matched via exact strategy
229,aspect,private company,8,9,exact,True,private company,Matched via exact strategy
229,opinion,badhava dena hoga,32,34,exact,True,badhava dena hoga,Matched via exact strategy
229,aspect,private school,44,45,exact,True,private school,Matched via exact strategy
229,opinion,nhi hota to kitna maramari hota,48,53,exact,True,nhi hota to kitna maramari hota,Matched via exact strategy
229,aspect,private hospital,46,47,exact,True,private hospital,Matched via exact strategy
229,opinion,nhi hota to kitna maramari hota,48,53,exact,True,nhi hota to kitna maramari hota,Matched via exact strategy
230,aspect,dikhava,36,36,exact,True,dikhava,Matched via exact strategy
230,opinion,yh sirf dikhava hai,34,37,exact,True,yh sirf dikhava hai,Matched via exact strategy
230,aspect,par bharosa,23,24,exact,True,par bharosa,Matched via exact strategy
230,opinion,par bharosa krna matlab apne per par kulhadi marna,23,31,exact,True,par bharosa krna matlab apne per par kulhadi marna,Matched via exact strategy
231,aspect,pairo,7,7,exact,True,pairo,Matched via exact strategy
231,opinion,khadi ho jaao,9,11,exact,True,khadi ho jaao,Matched via exact strategy
232,aspect,mu,2,2,exact,True,mu,Matched via exact strategy
232,opinion,gutter band kr,4,6,exact,True,gutter band kr,Matched via exact strategy
232,aspect,kaam,10,10,exact,True,kaam,Matched via exact strategy
232,opinion,vahi pe hi bol,13,16,exact,True,vahi pe hi bol,Matched via exact strategy
233,aspect,fire,2,2,exact,True,fire,Matched via exact strategy
233,opinion,moun se fire marne mein apne gold medal ly ana tha olympics mein ap yahan kya kar rahy ho,0,18,exact,True,moun se fire marne mein apne gold medal ly ana tha olympics mein ap yahan kya kar rahy ho,Matched via exact strategy
234,aspect,mobile,12,12,exact,True,mobile,Matched via exact strategy
234,opinion,11 12 saal ke baccho ke haath mein mobile kyu pakda dete h,4,16,exact,True,11 12 saal ke baccho ke haath mein mobile kyu pakda dete h,Matched via exact strategy
234,aspect,padhai,25,25,exact,True,padhai,Matched via exact strategy
234,opinion,padhai likhai karwaaye aapko,25,28,exact,True,padhai likhai karwaaye aapko,Matched via exact strategy
235,aspect,bjp,15,15,exact,True,bjp,Matched via exact strategy
235,opinion,khud divide karra aaj hi laya na reservation obc bill,19,28,exact,True,khud divide karra aaj hi laya na reservation obc bill,Matched via exact strategy
235,aspect,reservation,26,26,exact,True,reservation,Matched via exact strategy
235,opinion,pehla vote manga hindu ke naam pe jab fail ho gaya kuch nahi kiya,29,42,exact,True,pehla vote manga hindu ke naam pe jab fail ho gaya kuch nahi kiya,Matched via exact strategy
235,aspect,rss,54,54,exact,True,rss,Matched via exact strategy
235,opinion,lag gaya bjp rss dalit obc karne,51,57,exact,True,lag gaya bjp rss dalit obc karne,Matched via exact strategy
236,aspect,kamana,2,2,exact,True,kamana,Matched via exact strategy
236,opinion,izzhat se kamana,0,2,exact,True,izzhat se kamana,Matched via exact strategy
236,aspect,halal kamana,6,7,exact,True,halal kamana,Matched via exact strategy
236,opinion,izzhat se halal kamana,4,7,exact,True,izzhat se halal kamana,Matched via exact strategy
237,aspect,chopra1,0,0,exact,True,chopra1,Matched via exact strategy
237,opinion,kis lie dia hai aaj tak samjh nhi aaya,1,9,exact,True,kis lie dia hai aaj tak samjh nhi aaya,Matched via exact strategy
237,aspect,jawan,12,12,exact,True,jawan,Matched via exact strategy
237,opinion,joroor officer rank de kar honor karegi,15,20,approximate,False,officer rank de kar honor karegi,Matched via approximate strategy
